1667,11,6,2
1668,49,1,3
1669,75,3,3
1670,31,4,3
1671,32,6,3
1672,79,4,4
1673,7,1,2
1674,22,6,3
1675,17,3,5
1676,41,2,4
1677,88,3,4
1678,20,3,2
1679,90,3,3
1680,48,1,1
1681,15,2,1
1682,98,2,4
1683,90,5,2
1684,112,5,3
1685,120,1,5
1686,41,2,3
1687,1,2,5
1688,74,2,1
1689,67,1,1
1690,60,6,4
1691,48,2,1
1692,45,5,3
1693,26,3,5
1694,17,5,3
1695,118,5,2
1696,114,4,2
1697,77,6,2
1698,21,1,2
1699,66,4,3
1700,41,5,5
1701,118,6,1
1702,73,5,3
1703,30,6,3
1704,19,4,1
1705,19,4,2
1706,38,2,4
1707,52,3,4
1708,7,5,2
1709,73,5,1
1710,116,1,3
1711,17,1,4
1712,93,3,4
1713,14,4,4
1714,97,5,3
1715,60,4,4
1716,59,1,3
1717,82,4,3
1718,116,6,4
1719,118,4,5
1720,10,4,3
1721,11,2,1
1722,24,2,1
1723,73,3,3
1724,113,5,5
1725,103,2,2
1726,94,1,2
1727,23,5,4
1728,37,5,1
1729,53,3,3
1730,43,5,3
1731,100,3,3
1732,114,4,3
1733,121,4,4
1734,90,6,3
1735,95,3,2
1736,69,5,2
1737,94,3,4
1738,4,3,2
1739,99,6,5
1740,14,5,1
1741,37,3,3
1742,80,1,2
1743,50,3,1
1744,92,4,1
1745,84,5,4
1746,62,6,1
1747,111,5,4
1748,16,4,2
1749,117,1,3
1750,58,5,5
1751,66,2,1
1752,54,4,3
1753,80,5,5
1754,40,5,3
1755,30,1,3
1756,90,6,3
1757,2,3,3
1758,104,1,4
1759,73,3,5
1760,51,3,3
1761,38,4,4
1762,106,6,4
1763,74,6,2
1764,62,5,4
1765,116,2,4
1766,27,1,3
1767,112,3,5
1768,50,2,2
1769,60,6,1
1770,60,3,4
1771,67,3,2
1772,101,3,2
1773,35,6,2
1774,53,6,1
1775,95,2,5
1776,19,2,3
1777,117,6,2
1778,9,2,1
1779,58,3,2
1780,4,5,4
1781,125,2,4
1782,49,3,5
1783,66,2,3
1784,1,6,1
1785,111,1,3
1786,16,1,3
1787,26,1,1
1788,12,4,5
1789,116,4,5
1790,117,1,4
1791,97,5,5
1792,35,1,4
1793,17,2,4
1794,99,3,3
1795,29,1,5
1796,92,3,5
1797,53,2,5
1798,77,2,5
1799,9,5,2
1800,103,5,4
1801,51,3,5
1802,83,2,2
1803,24,6,4
1804,113,5,2
1805,69,6,2
1806,3,2,5
1807,125,6,3
1808,106,6,3
1809,94,4,5
1810,75,1,5
1811,62,4,3
1812,69,1,2
1813,4,2,4
1814,99,2,3
1815,8,3,5
1816,35,6,1
1817,120,4,1
1818,83,4,1
1819,21,2,5
1820,21,5,1
1821,27,5,5
1822,30,3,3
1823,106,2,1
1824,104,4,1
1825,109,6,5
1826,83,2,5
1827,44,2,5
1828,39,4,4
1829,69,1,2
1830,105,4,5
1831,94,5,4
1832,113,5,3
1833,97,3,3
1834,126,1,1
1835,66,1,2
1836,25,3,1
1837,7,4,4
1838,58,2,2
1839,23,2,2
1840,29,5,4
1841,95,2,4
1842,92,3,5
1843,17,6,4
1844,76,1,4
1845,101,6,3
1846,2,6,5
1847,75,6,5
1848,89,3,2
1849,121,1,1
1850,110,5,3
1851,112,4,1
1852,108,1,2
1853,80,5,5
1854,1,5,4
1855,16,6,2
1856,110,2,1
1857,33,4,3
1858,116,3,2
1859,67,6,5
1860,41,5,1
1861,117,6,4
1862,21,2,4
1863,36,4,4
1864,123,3,4
1865,108,6,5
1866,58,2,3
1867,109,4,1
1868,64,5,5
1869,80,4,3
1870,54,5,1
1871,61,3,4
1872,99,6,1
1873,28,5,2
1874,9,1,4
1875,35,6,5
1876,110,5,1
1877,62,4,4
1878,84,2,1
1879,10,3,3
1880,49,6,3
1881,13,1,2
1882,105,2,4
1883,8,4,5
1884,9,3,3
1885,128,4,4
1886,81,5,4
1887,1,3,3
1888,82,5,3
1889,118,6,3
1890,7,4,2
1891,34,2,3
1892,88,2,5
1893,48,1,4
1894,6,5,2
1895,17,4,5
1896,107,3,4
1897,1,4,2
1898,44,3,1
1899,100,6,2
1900,19,3,5
1901,2,4,1
1902,47,3,2
1903,78,6,3
1904,88,1,3
1905,102,1,1
1906,125,2,5
1907,125,4,2
1908,48,6,4
1909,12,3,5
1910,81,1,2
1911,11,6,1
1912,39,1,4
1913,60,1,1
1914,81,6,4
1915,59,6,2
1916,32,3,4
1917,80,3,4
1918,42,6,1
1919,100,4,1
1920,50,3,4
1921,14,1,2
1922,98,2,1
1923,27,3,4
1924,41,6,4
1925,80,3,5
1926,104,2,3
1927,86,2,3
1928,100,2,2
1929,8,2,3
1930,84,3,5
1931,63,1,2
1932,92,4,1
1933,11,4,5
1934,47,6,4
1935,35,2,5
1936,37,3,5
1937,44,4,4
1938,88,4,4
1939,118,2,5
1940,26,5,1
1941,80,5,4
1942,4,4,5
1943,87,6,5
1944,41,4,3
1945,119,5,4
1946,32,6,2
1947,18,6,1
1948,36,2,2
1949,10,5,3
1950,114,6,3
1951,65,5,4
1952,21,6,3
1953,96,6,3
1954,59,4,4
1955,36,2,3
1956,31,1,4
1957,118,2,5
1958,18,4,1
1959,98,1,2
1960,84,3,1
1961,94,2,4
1962,77,6,3
1963,11,2,5
1964,11,2,4
1965,84,3,3
1966,94,3,5
1967,30,5,5
1968,117,2,5
1969,53,4,1
1970,5,6,1
1971,83,6,2
1972,70,3,3
1973,26,2,2
1974,105,3,5
1975,86,6,4
1976,30,3,5
1977,29,4,3
1978,35,2,3
1979,45,2,1
1980,93,2,1
1981,47,2,5
1982,54,2,3
1983,66,6,3
1984,84,2,1
1985,85,1,2
1986,97,1,4
1987,9,1,2
1988,108,3,3
1989,58,6,1
1990,124,4,3
1991,127,1,3
1992,28,4,1
1993,125,3,1
1994,65,4,3
1995,19,2,1
1996,111,1,2
1997,126,6,2
1998,103,6,5
1999,75,1,1
2000,60,1,2
2001,44,5,1
2002,28,5,4
2003,125,3,2
2004,83,2,5
2005,120,6,5
2006,51,3,1
2007,52,5,5
2008,29,1,5
2009,98,4,3
2010,18,4,4
2011,46,3,5
2012,45,6,4
2013,81,6,3
2014,38,2,1
2015,92,4,3
2016,121,6,1
2017,71,3,2
2018,31,3,1
2019,46,3,5
2020,16,6,3
2021,1,5,2
2022,91,4,2
2023,86,2,1
2024,129,6,4
2025,74,6,1
2026,33,3,1
2027,42,1,3
2028,79,1,3
2029,124,5,4
2030,67,1,4
2031,26,3,4
2032,36,6,3
2033,3,6,2
2034,7,4,3
2035,29,1,1
2036,60,2,4
2037,105,5,4
2038,82,3,5
2039,3,5,1
2040,28,1,2
2041,26,2,1
2042,72,4,3
2043,111,3,2
2044,51,3,1
2045,21,3,2
2046,11,3,3
2047,45,3,2
2048,88,6,2
2049,96,2,2
2050,29,4,1
2051,70,3,4
2052,83,3,1
2053,122,4,3
2054,21,5,5
2055,40,1,3
2056,82,6,4
2057,28,2,3
2058,21,5,4
2059,113,2,2
2060,58,5,5
2061,9,5,4
2062,75,2,3
2063,98,4,1
2064,106,5,3
2065,45,4,4
2066,36,3,5
2067,117,3,5
2068,94,5,1
2069,47,4,5
2070,104,3,3
2071,119,5,5
2072,6,4,4
2073,74,3,5
2074,57,4,4
2075,100,3,2
2076,78,3,2
2077,84,1,3
2078,54,3,5
2079,79,4,3
2080,19,1,3
2081,50,1,2
2082,46,5,2
2083,113,5,5
2084,35,4,1
2085,123,4,2
2086,81,4,5
2087,16,5,4
2088,110,6,5
2089,76,2,5
2090,67,6,3
2091,41,1,3
2092,111,5,2
2093,107,6,3
2094,113,4,1
2095,94,3,4
2096,11,2,2
2097,60,1,5
2098,111,3,5
2099,124,1,4
2100,127,2,1
2101,116,5,2
2102,6,3,3
2103,42,4,2
2104,84,3,2
2105,96,5,4
2106,76,1,1
2107,74,6,2
2108,38,6,2
2109,81,3,4
2110,42,2,3
2111,24,3,5
2112,87,1,5
2113,39,3,4
2114,127,3,5
2115,25,6,1
2116,69,5,4
2117,120,1,5
2118,108,2,3
2119,23,3,5
2120,41,2,1
2121,10,5,4
2122,13,3,3
2123,91,3,1
2124,12,4,1
2125,103,1,5
2126,85,4,3
2127,127,2,3
2128,40,4,3
2129,20,5,3
2130,56,6,1
2131,41,2,5
2132,95,1,5
2133,116,5,4
2134,6,1,1
2135,15,4,3
2136,111,4,3
2137,7,2,5
2138,123,6,5
2139,11,3,4
2140,3,1,3
2141,82,3,3
2142,27,4,4
2143,20,6,4
2144,86,5,5
2145,60,5,2
2146,15,3,4
2147,101,4,1
2148,51,1,5
2149,112,2,4
2150,46,2,2
2151,85,3,2
2152,31,5,4
2153,117,6,5
2154,19,2,4
2155,96,3,4
2156,31,6,1
2157,122,3,1
2158,103,6,2
2159,21,3,5
2160,91,1,3
2161,38,3,1
2162,64,4,5
2163,75,1,3
2164,125,2,2
2165,5,6,4
2166,111,1,4
2167,76,5,4
2168,50,3,1
2169,11,4,3
2170,41,2,2
2171,38,5,2
2172,107,4,5
2173,63,1,3
2174,112,3,4
2175,54,2,1
2176,81,5,5
2177,128,4,3
2178,110,6,5
2179,99,3,1
2180,27,6,1
2181,76,2,2
2182,93,4,5
2183,46,1,1
2184,77,2,1
2185,121,5,5
2186,21,5,2
2187,36,1,5
2188,91,3,3
2189,46,5,4
2190,49,2,1
2191,106,2,2
2192,8,4,5
2193,98,6,1
2194,46,1,3
2195,8,2,3
2196,45,2,1
2197,89,5,5
2198,46,2,2
2199,45,1,3
2200,115,6,3
2201,74,6,5
2202,109,4,2
2203,81,1,1
2204,36,1,1
2205,126,1,1
2206,33,2,4
2207,61,4,4
2208,117,2,1
2209,94,2,4
2210,11,6,1
2211,48,3,5
2212,26,6,4
2213,72,2,4
2214,51,5,1
2215,127,1,2
2216,126,6,1
2217,61,1,2
2218,70,4,1
2219,37,3,4
2220,14,3,2
2221,53,5,5
2222,98,4,3
2223,110,5,5
2224,7,3,5
2225,1,2,4
2226,100,4,2
2227,39,1,1
2228,96,1,4
2229,73,6,2
2230,8,5,5
2231,118,1,1
2232,29,2,3
2233,92,4,1
2234,70,4,3
2235,59,4,2
2236,82,1,3
2237,3,6,4
2238,57,6,3
2239,46,6,3
2240,101,2,2
2241,60,1,5
2242,39,1,1
2243,110,6,5
2244,49,5,2
2245,17,2,5
2246,86,2,5
2247,114,2,4
2248,100,4,3
2249,107,3,5
2250,16,3,3
2251,46,3,5
2252,21,6,2
2253,61,6,3
2254,34,1,3
2255,10,3,3
2256,62,4,3
2257,72,2,3
2258,76,6,5
2259,60,5,5
2260,24,3,2
2261,98,2,4
2262,119,2,2
2263,75,4,3
2264,71,3,3
2265,35,5,2
2266,119,2,5
2267,12,4,1
2268,77,1,4
2269,6,1,4
2270,117,4,5
2271,94,3,4
2272,107,6,4
2273,3,4,4
2274,4,4,2
2275,112,4,2
2276,88,3,5
2277,71,3,2
2278,128,3,3
2279,75,2,4
2280,113,4,4
2281,129,2,5
2282,88,4,2
2283,43,6,1
2284,106,2,3
2285,26,4,4
2286,13,2,1
2287,23,1,4
2288,98,4,2
2289,79,5,2
2290,36,1,4
2291,113,3,1
2292,31,5,5
2293,52,3,5
2294,38,4,2
2295,119,5,1
2296,17,5,3
2297,6,3,5
2298,98,3,3
2299,39,3,3
2300,26,6,5
2301,70,2,2
2302,83,5,5
2303,113,2,3
2304,48,6,2
2305,81,6,5
2306,92,2,5
2307,86,2,5
2308,45,4,2
2309,52,2,3
2310,91,2,3
2311,54,6,5
2312,110,1,1
2313,38,2,1
2314,56,3,4
2315,128,4,2
2316,91,6,4
2317,89,1,4
2318,85,3,3
2319,42,1,2
2320,28,1,1
2321,95,1,3
2322,108,5,4
2323,29,4,1
2324,40,5,4
2325,88,4,5
2326,22,6,2
2327,70,4,1
2328,77,4,5
2329,89,4,2
2330,124,1,1
2331,4,4,1
2332,73,1,2
2333,106,5,2
2334,129,2,1
2335,39,3,1
2336,46,1,3
2337,128,5,5
2338,123,3,1
2339,99,2,2
2340,98,3,5
2341,15,5,4
2342,85,6,2
2343,47,3,2
2344,60,6,4
2345,38,3,4
2346,107,4,3
2347,34,1,5
2348,23,6,3
2349,39,6,3
2350,53,4,2
2351,77,4,2
2352,40,2,5
2353,67,1,5
2354,117,1,2
2355,121,5,2
2356,115,3,3
2357,31,3,5
2358,37,1,4
2359,26,4,4
2360,23,3,5
2361,120,2,2
2362,12,3,4
2363,57,3,5
2364,66,3,3
2365,24,3,3
2366,94,1,4
2367,7,3,5
2368,45,4,4
2369,59,5,1
2370,14,4,4
2371,120,3,5
2372,32,4,2
2373,70,6,3
2374,22,3,2
2375,34,1,5
2376,35,3,4
2377,70,6,1
2378,1,3,5
2379,82,6,5
2380,22,6,5
2381,92,5,4
2382,115,5,4
2383,71,5,2
2384,40,6,4
2385,52,1,2
2386,79,5,1
2387,112,2,1
2388,16,4,1
2389,102,3,4
2390,105,3,2
2391,81,4,5
2392,41,6,2
2393,83,5,3
2394,95,6,2
2395,10,2,2
2396,21,6,5
2397,28,2,1
2398,45,6,2
2399,45,5,5
2400,126,2,4
2401,73,2,2
2402,128,2,5
2403,42,1,2
2404,116,6,3
2405,33,3,3
2406,118,5,4
2407,79,6,2
2408,97,2,5
2409,123,2,1
2410,85,3,1
2411,100,1,3
2412,38,6,1
2413,60,3,4
2414,37,2,2
2415,100,6,4
2416,31,1,1
2417,117,5,2
2418,49,4,2
2419,68,2,4
2420,84,1,4
2421,26,2,3
2422,86,4,2
2423,3,6,1
2424,94,6,2
2425,58,3,2
2426,47,5,5
2427,108,2,1
2428,109,6,5
2429,48,4,3
2430,12,4,1
2431,117,3,1
2432,59,6,5
2433,4,1,1
2434,125,5,4
2435,60,4,2
2436,44,6,1
2437,119,1,2
2438,18,4,2
2439,49,2,3
2440,10,5,4
2441,106,5,5
2442,26,1,4
2443,67,4,2
2444,99,1,1
2445,65,5,4
2446,124,5,1
2447,129,1,1
2448,9,4,4
2449,80,2,2
2450,48,4,1
2451,73,2,5
2452,14,3,5
2453,75,1,2
2454,62,3,5
2455,17,1,3
2456,25,5,5
2457,104,1,3
2458,120,5,5
2459,12,6,2
2460,66,6,3
2461,19,6,5
2462,10,4,2
2463,57,1,2
2464,17,1,1
2465,69,3,1
2466,58,1,1
2467,20,3,1
2468,8,3,2
2469,90,1,2
2470,128,5,1
2471,61,5,1
2472,43,6,1
2473,97,1,5
2474,37,3,1
2475,70,4,4
2476,4,6,4
2477,13,6,5
2478,8,1,1
2479,77,3,1
2480,51,3,4
2481,13,5,5
2482,88,4,1
2483,55,4,5
2484,12,4,5
2485,22,1,2
2486,42,3,3
2487,15,2,5
2488,93,1,1
2489,105,5,1
2490,6,6,5
2491,40,5,4
2492,46,6,3
2493,95,3,5
2494,61,5,1
2495,57,6,1
2496,27,4,1
2497,90,6,3
2498,51,1,1
2499,97,5,5
2500,108,1,4
2501,117,4,5
2502,76,6,1
2503,10,3,1
2504,32,2,3
2505,107,6,2
2506,17,1,1
2507,119,2,1
2508,98,1,5
2509,122,5,5
2510,59,3,4
2511,110,6,1
2512,31,5,4
2513,2,3,3
2514,76,6,3
2515,14,4,3
2516,57,3,3
2517,104,4,2
2518,114,4,4
2519,64,3,1
2520,129,6,5
2521,116,3,4
2522,128,1,4
2523,24,2,5
2524,37,6,1
2525,43,5,1
2526,36,2,5
2527,117,3,3
2528,17,5,1
2529,109,1,4
2530,113,2,2
2531,7,4,1
2532,117,2,2
2533,46,3,2
2534,123,3,1
2535,49,5,2
2536,27,1,5
2537,102,1,5
2538,120,2,1
2539,81,6,2
2540,72,2,4
2541,84,4,4
2542,18,3,2
2543,38,4,1
2544,47,2,2
2545,108,6,2
2546,49,1,3
2547,106,1,2
2548,42,1,2
2549,106,1,1
2550,37,5,4
2551,103,1,1
2552,51,4,2
2553,47,4,5
2554,85,6,4
2555,30,3,5
2556,113,5,1
2557,79,6,1
2558,12,6,4
2559,96,4,3
2560,53,3,5
2561,14,6,5
2562,85,1,2
2563,81,6,4
2564,1,2,4
2565,5,4,3
2566,80,6,1
2567,19,3,4
2568,80,5,3
2569,24,2,4
2570,78,1,5
2571,43,5,4
2572,12,2,1
2573,101,2,3
2574,117,1,2
2575,13,5,5
2576,43,1,3
2577,97,1,4
2578,87,2,2
2579,61,1,2
2580,25,3,3
2581,123,1,2
2582,63,1,3
2583,17,6,3
2584,126,2,5
2585,4,5,2
2586,4,5,4
2587,89,5,5
2588,116,3,5
2589,97,1,4
2590,111,6,2
2591,70,4,5
2592,4,1,5
2593,94,6,3
2594,48,5,5
2595,94,1,5
2596,44,3,2
2597,108,6,5
2598,37,1,3
2599,34,5,3
2600,92,5,4
2601,111,4,4
2602,65,3,4
2603,127,6,2
2604,94,4,1
2605,96,2,4
2606,52,3,5
2607,114,2,5
2608,95,2,3
2609,94,5,1
2610,71,4,3
2611,50,4,5
2612,51,5,2
2613,6,4,1
2614,29,1,4
2615,80,4,1
2616,101,4,1
2617,82,4,1
2618,78,6,2
2619,76,3,3
2620,52,4,1
2621,22,4,5
2622,129,1,4
2623,124,6,2
2624,87,1,5
2625,87,3,2
2626,84,3,4
2627,50,1,4
2628,129,4,2
2629,22,4,1
2630,46,5,2
2631,49,6,4
2632,21,5,5
2633,96,4,1
2634,95,5,5
2635,22,4,3
2636,64,4,2
2637,62,4,1
2638,75,6,4
2639,85,2,5
2640,63,2,5
2641,122,6,3
2642,12,4,1
2643,68,4,1
2644,108,6,3
2645,87,4,1
2646,51,3,2
2647,125,3,5
2648,34,3,1
2649,108,5,5
2650,61,1,2
2651,23,1,2
2652,121,3,4
2653,30,2,4
2654,120,6,2
2655,78,3,3
2656,18,1,1
2657,27,4,3
2658,19,1,4
2659,29,1,5
2660,38,3,4
2661,119,1,4
2662,114,5,4
2663,44,3,5
2664,88,1,4
2665,7,2,1
2666,115,4,4
2667,60,2,4
2668,107,4,1
2669,23,2,1
2670,45,5,3
2671,101,3,4
2672,65,5,1
2673,48,4,4
2674,23,1,4
2675,127,5,2
2676,53,6,2
2677,12,1,5
2678,50,5,5
2679,97,4,1
2680,79,6,3
2681,20,2,5
2682,32,2,4
2683,70,2,4
2684,20,3,3
2685,93,6,5
2686,107,3,2
2687,21,6,4
2688,46,4,5
2689,73,4,2
2690,114,2,2
2691,19,5,3
2692,61,5,3
2693,43,6,3
2694,127,5,5
2695,60,5,1
2696,92,4,5
2697,11,6,1
2698,70,3,5
2699,116,1,2
2700,70,5,1
2701,111,1,3
2702,96,6,4
2703,23,6,4
2704,97,2,1
2705,69,4,1
2706,106,2,4
2707,119,3,5
2708,102,1,1
2709,106,4,3
2710,68,3,2
2711,17,4,5
2712,2,5,3
2713,105,1,1
2714,54,3,4
2715,92,2,5
2716,41,4,4
2717,83,5,1
2718,97,3,3
2719,85,5,4
2720,112,1,4
2721,50,4,1
2722,66,3,1
2723,60,5,3
2724,12,6,2
2725,45,4,1
2726,103,4,2
2727,75,3,4
2728,85,6,5
2729,119,4,5
2730,128,6,4
2731,73,2,2
2732,56,1,4
2733,121,3,5
2734,66,2,2
2735,53,5,4
2736,60,1,1
2737,62,6,4
2738,98,3,5
2739,45,3,3
2740,59,1,3
2741,118,3,2
2742,69,1,3
2743,51,4,3
2744,71,2,1
2745,4,1,3
2746,36,5,2
2747,55,6,3
2748,25,2,3
2749,61,2,1
2750,60,6,2
2751,8,5,2
2752,40,5,3
2753,53,3,5
2754,74,5,1
2755,40,3,1
2756,61,4,5
2757,123,3,3
2758,100,5,3
2759,92,1,3
2760,73,3,2
2761,114,4,1
2762,19,4,4
2763,1,4,5
2764,22,1,3
2765,85,3,5
2766,4,6,5
2767,23,2,5
2768,82,1,5
2769,18,5,4
2770,8,1,5
2771,87,3,3
2772,89,4,2
2773,3,4,5
2774,93,1,5
2775,100,1,4
2776,104,5,1
2777,4,1,2
2778,2,3,5
2779,51,4,3
2780,128,3,2
2781,103,4,3
2782,107,4,4
2783,67,3,1
2784,125,1,3
2785,58,1,4
2786,101,3,5
2787,77,1,3
2788,3,3,4
2789,41,2,5
2790,38,6,3
2791,47,1,2
2792,110,2,1
2793,4,3,1
2794,34,6,5
2795,33,4,3
2796,63,3,3
2797,32,4,5
2798,98,4,3
2799,22,6,1
2800,55,1,5
2801,3,4,5
2802,98,2,3
2803,114,3,4
2804,55,5,4
2805,45,1,1
2806,124,6,1
2807,71,2,2
2808,101,1,3
2809,42,5,3
2810,75,2,2
2811,117,3,2
2812,116,2,1
2813,3,5,4
2814,47,1,1
2815,53,5,2
2816,79,4,3
2817,118,4,3
2818,46,1,4
2819,45,3,5
2820,108,2,4
2821,21,4,3
2822,89,1,2
2823,3,6,5
2824,49,1,4
2825,95,5,1
2826,80,2,2
2827,102,5,3
2828,12,6,1
2829,34,3,4
2830,88,5,2
2831,105,1,1
2832,10,1,2
2833,43,4,4
2834,73,4,3
2835,42,2,3
2836,79,1,2
2837,8,4,4
2838,72,1,1
2839,48,3,1
2840,93,1,2
2841,94,2,3
2842,10,5,1
2843,101,4,1
2844,126,4,1
2845,111,2,2
2846,120,4,1
2847,112,3,3
2848,82,5,4
2849,101,5,1
2850,61,4,4
2851,52,6,2
2852,34,6,2
2853,123,2,2
2854,65,3,4
2855,74,5,2
2856,109,1,3
2857,59,2,2
2858,2,3,2
2859,114,1,3
2860,107,1,1
2861,29,4,4
2862,86,2,4
2863,3,5,5
2864,9,6,5
2865,120,5,4
2866,53,3,3
2867,76,4,5
2868,101,4,1
2869,9,6,5
2870,115,3,5
2871,81,4,2
2872,48,5,2
2873,93,1,2
2874,49,1,5
2875,18,5,5
2876,80,6,2
2877,17,6,5
2878,75,5,4
2879,13,2,4
2880,91,2,2
2881,15,2,5
2882,76,6,2
2883,42,5,1
2884,64,5,3
2885,122,6,2
2886,20,3,4
2887,87,2,2
2888,57,6,3
2889,92,5,1
2890,7,4,5
2891,126,5,3
2892,116,4,3
2893,117,6,2
2894,11,5,2
2895,16,2,4
2896,95,1,3
2897,28,5,3
2898,71,6,1
2899,68,6,1
2900,112,4,5
2901,13,1,3
2902,83,2,5
2903,112,3,2
2904,25,2,4
2905,5,1,2
2906,81,3,1
2907,129,4,4
2908,57,6,1
2909,102,2,2
2910,42,3,5
2911,25,3,5
2912,87,3,1
2913,83,6,4
2914,38,3,4
2915,4,5,2
2916,46,6,5
2917,21,2,1
2918,43,1,5
2919,3,2,5
2920,107,3,3
2921,70,2,2
2922,54,3,3
2923,56,1,2
2924,92,1,1
2925,77,6,4
2926,122,4,2
2927,110,3,2
2928,88,4,4
2929,77,3,5
2930,64,3,1
2931,127,4,3
2932,99,5,3
2933,87,1,4
2934,86,4,5
2935,91,2,2
2936,5,6,3
2937,70,6,3
2938,117,6,3
2939,22,2,4
2940,29,2,4
2941,120,5,3
2942,116,6,3
2943,79,5,5
2944,33,1,5
2945,28,4,4
2946,72,5,4
2947,44,6,2
2948,94,2,2
2949,39,3,5
2950,117,2,2
2951,97,6,3
2952,125,1,3
2953,90,4,5
2954,92,3,1
2955,111,5,3
2956,112,4,2
2957,112,2,3
2958,57,5,1
2959,127,5,3
2960,4,1,2
2961,22,5,4
2962,30,4,4
2963,27,5,3
2964,123,3,1
2965,74,5,3
2966,3,5,1
2967,87,6,1
2968,120,2,5
2969,63,2,1
2970,4,2,1
2971,25,1,2
2972,12,5,2
2973,48,4,3
2974,109,2,2
2975,105,6,4
2976,84,2,4
2977,2,5,5
2978,16,3,2
2979,53,1,1
2980,102,1,4
2981,17,2,1
2982,80,5,4
2983,123,5,2
2984,117,2,4
2985,60,1,1
2986,125,3,2
2987,117,6,5
2988,113,1,3
2989,59,2,1
2990,7,3,2
2991,127,2,3
2992,75,6,4
2993,1,4,2
2994,5,4,3
2995,39,6,3
2996,19,5,2
2997,31,3,2
2998,54,5,4
2999,14,1,4
3000,66,2,1
3001,42,1,2
3002,96,1,3
3003,103,4,3
3004,99,4,5
3005,129,3,2
3006,40,3,1
3007,61,5,4
3008,13,4,3
3009,38,2,4
3010,117,2,1
3011,9,5,2
3012,88,4,4
3013,21,3,4
3014,27,1,2
3015,24,6,5
3016,121,6,1
3017,8,3,4
3018,126,3,5
3019,108,2,5
3020,66,4,5
3021,117,3,5
3022,121,5,4
3023,26,1,2
3024,95,2,4
3025,38,6,3
3026,90,5,1
3027,7,6,4
3028,76,2,5
3029,9,5,5
3030,78,1,3
3031,42,1,3
3032,120,1,3
3033,126,4,5
3034,35,1,5
3035,102,1,5
3036,105,2,4
3037,6,2,2
3038,22,6,2
3039,35,2,4
3040,124,3,5
3041,10,4,2
3042,4,6,4
3043,41,3,1
3044,94,4,1
3045,1,2,2
3046,102,1,2
3047,13,3,3
3048,67,6,5
3049,118,2,2
3050,65,3,2
3051,69,6,1
3052,81,5,5
3053,68,4,4
3054,58,2,4
3055,103,1,3
3056,120,2,3
3057,99,5,1
3058,21,1,5
3059,113,6,2
3060,107,2,5
3061,74,2,1
3062,82,4,5
3063,34,4,2
3064,47,5,3
3065,46,2,5
3066,115,6,5
3067,120,3,3
3068,51,4,2
3069,121,2,3
3070,13,2,2
3071,103,5,2
3072,29,1,2
3073,84,6,4
3074,100,2,3
3075,50,2,3
3076,98,1,1
3077,30,2,5
3078,90,4,5
3079,33,4,1
3080,2,3,5
3081,7,4,2
3082,78,6,2
3083,93,1,1
3084,127,1,2
3085,90,2,5
3086,4,4,1
3087,28,6,3
3088,114,4,1
3089,3,5,5
3090,61,6,2
3091,118,1,5
3092,79,1,5
3093,8,5,3
3094,75,5,4
3095,111,6,2
3096,28,1,4
3097,98,5,1
3098,96,6,5
3099,106,5,1
3100,24,5,2
3101,44,4,5
3102,51,3,5
3103,18,5,4
3104,80,4,5
3105,116,3,3
3106,117,5,2
3107,48,3,4
3108,128,2,4
3109,35,5,1
3110,70,6,2
3111,108,6,3
3112,52,1,1
3113,128,4,5
3114,106,4,5
3115,108,3,5
3116,5,5,5
3117,26,5,4
3118,102,6,2
3119,73,3,2
3120,2,2,1
3121,128,5,3
3122,73,3,5
3123,48,2,2
3124,71,2,2
3125,102,4,1
3126,107,4,3
3127,62,2,4
3128,21,3,4
3129,78,1,5
3130,85,5,1
3131,94,5,3
3132,28,4,4
3133,127,2,2
3134,33,2,3
3135,109,1,5
3136,51,1,3
3137,35,2,1
3138,65,6,3
3139,94,3,5
3140,67,4,1
3141,40,4,5
3142,114,1,4
3143,83,4,5
3144,86,6,5
3145,96,3,3
3146,111,4,2
3147,89,5,2
3148,120,1,4
3149,49,2,5
3150,58,1,2
3151,93,3,3
3152,20,1,1
3153,11,3,3
3154,3,6,4
3155,52,2,4
3156,9,2,5
3157,81,6,3
3158,21,6,1
3159,60,6,4
3160,69,6,4
3161,33,4,2
3162,22,4,4
3163,72,5,4
3164,76,3,5
3165,15,2,4
3166,2,3,4
3167,56,1,1
3168,34,1,4
3169,102,5,3
3170,26,4,5
3171,102,2,2
3172,57,6,2
3173,60,5,5
3174,69,4,1
3175,33,5,3
3176,64,1,2
3177,3,2,5
3178,114,4,2
3179,96,4,1
3180,46,5,4
3181,25,5,5
3182,24,1,4
3183,94,3,2
3184,7,3,4
3185,74,2,2
3186,106,1,1
3187,63,2,3
3188,105,2,4
3189,78,3,3
3190,57,3,2
3191,31,1,4
3192,18,2,1
3193,20,6,1
3194,35,4,5
3195,107,6,4
3196,57,5,4
3197,80,1,1
3198,35,1,5
3199,127,6,3
3200,28,4,3
3201,113,6,4
3202,58,4,2
3203,112,4,3
3204,74,4,5
3205,75,4,4
3206,53,4,1
3207,106,3,1
3208,40,2,3
3209,120,1,4
3210,6,5,2
3211,108,5,1
3212,9,1,2
3213,92,1,1
3214,61,1,5
3215,71,4,2
3216,76,2,3
3217,25,2,3
3218,43,6,4
3219,20,1,1
3220,4,5,4
3221,24,2,4
